year,mergecode,lowincome
21,4283-80417,87.0
21,92972-126443,93.0
21,4237-4994,74.0
21,4237-5006,37.0
21,4237-90400,22.0
21,4237-5014,41.0
21,4237-5007,50.0
21,4237-5016,33.0
21,4237-5012,72.0
21,4237-4997,43.0
21,4237-4999,60.0
21,4237-79223,70.0
21,4237-79222,19.0
21,4237-5011,36.0
21,4237-4995,61.0
21,4237-5001,53.0
21,4237-4996,57.0
21,4237-6005,19.0
21,4237-4992,61.0
21,4237-4990,82.0
21,4237-5015,41.0
21,4237-4991,69.0
21,4237-90135,10.0
21,4237-87520,10.0
21,4237-5008,48.0
21,4237-5000,25.0
21,4237-5003,35.0
21,4237-81144,30.0
21,4237-5010,31.0
21,4237-4989,75.0
21,4237-6231,64.0
21,4237-5013,57.0
21,4237-91217,13.0
21,4237-4993,63.0
21,4237-85835,52.0
21,4237-5002,71.0
21,4237-5009,66.0
21,4237-5005,51.0
21,4237-5004,72.0
21,4237-4998,63.0
21,4237-92645,58.0
21,4237-5017,15.0
21,4237-92638,11.0
21,4237-88397,11.0
21,4237-79645,18.0
21,80130-80131,72.0
21,4338-5512,98.0
21,80126-80127,98.0
21,80126-80454,98.0
21,80126-80455,97.0
21,80126-80453,98.0
21,4256-79616,28.0
21,4256-5196,93.0
21,4256-5200,94.0
21,4256-5205,75.0
21,4256-5206,77.0
21,4256-5201,74.0
21,4256-5203,85.0
21,4256-5195,93.0
21,4256-5197,95.0
21,4256-5199,85.0
21,4256-5204,81.0
21,4256-5198,91.0
21,4256-5209,76.0
21,92364-92365,47.0
21,903484-292305,86.0
21,4286-5436,86.0
21,4286-89571,58.0
21,4286-6249,91.0
21,4286-5438,86.0
21,4286-5440,93.0
21,4286-5439,92.0
21,4286-78847,62.0
21,4286-89778,89.0
21,4286-79617,78.0
21,4286-5441,89.0
21,4286-6248,90.0
21,4286-5442,86.0
21,4286-221992,72.0
21,4286-88407,64.0
21,4286-128903,85.0
21,4286-5443,84.0
21,4286-5437,88.0
21,4452-5947,93.0
21,80136-80137,98.0
21,80138-80139,98.0
21,90536-90907,97.0
21,89864-89865,96.0
21,79959-79960,82.0
21,4220-4879,76.0
21,4220-4890,44.0
21,4220-4891,30.0
21,4220-81056,41.0
21,79534-90745,98.0
21,80140-80141,98.0
21,4214-4876,65.0
21,80375-80376,98.0
21,4390-5612,98.0
21,4390-5611,98.0
21,4390-5613,98.0
21,4188-4798,53.0
21,4431-5876,98.0
21,4431-5873,97.0
21,4431-5878,98.0
21,4431-5880,98.0
21,4431-5879,98.0
21,4431-5877,85.0
21,79569-79570,95.0
21,4466-8132,34.0
21,4466-8134,32.0
21,4466-8128,51.0
21,4466-8135,21.0
21,4466-8133,31.0
21,4466-80184,37.0
21,4466-8130,35.0
21,88317-80004,73.0
21,4425-5865,68.0
21,4511-6198,85.0
21,4511-6199,87.0
21,4245-5139,18.0
21,4245-1000117,16.0
21,4245-390026,21.0
21,4245-87478,20.0
21,4245-92911,14.0
21,4245-80439,18.0
21,4245-89912,21.0
21,4245-5138,25.0
21,4245-5141,20.0
21,4245-5140,23.0
21,4245-1000254,9.0
21,79716-79717,79.0
21,4438-5899,64.0
21,4438-5900,47.0
21,4159-4738,95.0
21,4159-4741,91.0
21,4159-4740,89.0
21,4159-88386,91.0
21,4159-4739,98.0
21,6568-6569,98.0
21,4447-5938,47.0
21,90275-90276,98.0
21,4301-5467,10.0
21,4257-84660,85.0
21,4257-181823,67.0
21,4257-92961,50.0
21,4257-5210,86.0
21,80150-80151,98.0
21,9692-80414,96.0
21,4279-5375,98.0
21,4279-87883,78.0
21,4279-5368,89.0
21,4279-5376,98.0
21,4279-5363,98.0
21,4279-79012,90.0
21,4279-79013,81.0
21,4279-5377,96.0
21,4279-5370,98.0
21,4279-5374,98.0
21,4279-5378,98.0
21,4279-5371,55.0
21,4279-5379,82.0
21,4279-5364,98.0
21,4279-5380,78.0
21,4279-5365,77.0
21,4279-5372,91.0
21,4279-5373,91.0
21,4279-5367,89.0
21,87399-87400,24.0
21,8477-87916,98.0
21,8477-78994,59.0
21,8477-87915,98.0
21,4155-4719,45.0
21,4155-4721,16.0
21,4155-4720,40.0
21,4449-5943,98.0
21,4449-5944,98.0
21,80467-80468,98.0
21,4254-5192,64.0
21,4254-89596,42.0
21,4254-85819,66.0
21,4254-89595,82.0
21,4218-4881,50.0
21,4218-4882,61.0
21,4218-4885,56.0
21,4218-79780,55.0
21,4218-4884,39.0
21,4218-4883,56.0
21,89414-89415,82.0
21,4411-88387,35.0
21,4411-91338,24.0
21,4411-5843,39.0
21,4411-79014,34.0
21,4411-5842,40.0
21,4411-5840,30.0
21,4411-5841,86.0
21,4411-90824,31.0
21,4411-948236,51.0
21,4514-6202,79.0
21,4320-81172,98.0
21,4320-90159,73.0
21,4320-81170,98.0
21,4320-5489,78.0
21,4210-5989,98.0
21,4210-89776,89.0
21,4210-4863,79.0
21,4210-1000382,98.0
21,85926-85927,53.0
21,4172-4760,74.0
21,80154-80155,71.0
21,4156-4722,98.0
21,4156-4723,98.0
21,4156-4724,98.0
21,80156-80157,63.0
21,4459-5967,77.0
21,4458-5965,81.0
21,4458-89775,69.0
21,4458-5964,83.0
21,4458-5966,72.0
21,4458-5963,68.0
21,4454-5951,84.0
21,4240-6009,13.0
21,4240-5066,28.0
21,4240-5069,4.0
21,4240-5054,7.0
21,4240-5059,4.0
21,4240-5043,6.0
21,4240-5065,8.0
21,4240-79639,5.0
21,4240-5067,63.0
21,4240-6010,9.0
21,4240-5061,12.0
21,4240-5070,5.0
21,4240-5046,57.0
21,4240-5051,66.0
21,4240-5049,10.0
21,4240-5062,41.0
21,4240-5045,15.0
21,4240-5055,11.0
21,4240-5064,30.0
21,4240-5063,8.0
21,4240-5050,42.0
21,4240-5048,42.0
21,4240-5053,14.0
21,4240-5057,19.0
21,4240-5068,21.0
21,4240-5056,14.0
21,4240-5044,62.0
21,4240-5047,73.0
21,4240-5052,75.0
21,80158-80159,98.0
21,88448-80161,98.0
21,4467-6085,48.0
21,4467-6083,70.0
21,92381-92890,92.0
21,92381-905186,91.0
21,4472-6104,68.0
21,4472-6105,73.0
21,4250-5188,74.0
21,90790-90791,98.0
21,90790-5653,96.0
21,4393-5628,44.0
21,4393-5627,51.0
21,4393-5632,31.0
21,4393-5631,45.0
21,4393-5626,51.0
21,4175-4775,63.0
21,4175-4783,30.0
21,4175-4776,92.0
21,4175-4777,30.0
21,4175-4781,45.0
21,4175-4778,39.0
21,4175-4779,60.0
21,4175-4780,53.0
21,4478-6113,42.0
21,79084-89870,85.0
21,79084-89941,98.0
21,79084-79092,79.0
21,79084-91109,78.0
21,79084-91122,77.0
21,79084-90318,84.0
21,4391-5619,49.0
21,4391-5618,32.0
21,4391-5614,45.0
21,4391-5616,39.0
21,4391-5615,51.0
21,4391-5617,48.0
21,4222-4894,58.0
21,1000160-1000288,2.0
21,4500-6166,88.0
21,4500-6165,89.0
21,4500-6164,87.0
21,4500-6167,82.0
21,4500-87330,90.0
21,4461-5970,20.0
21,79085-79091,98.0
21,7347-7349,91.0
21,87694-87695,98.0
21,87694-967958,98.0
21,87694-92673,98.0
21,87694-92672,98.0
21,87694-92697,98.0
21,87694-87696,98.0
21,87694-89946,98.0
21,92043-92044,88.0
21,4173-4761,45.0
21,4173-4762,38.0
21,4153-4517,58.0
21,4153-4711,36.0
21,4153-4710,54.0
21,88412-88413,75.0
21,92206-92207,62.0
21,80170-80171,93.0
21,80172-80173,81.0
21,89301-89302,86.0
21,80178-80179,70.0
21,91814-91849,87.0
21,80190-80191,62.0
21,6470-6471,87.0
21,80192-80193,98.0
21,80194-80195,8.0
21,4451-5946,81.0
21,4313-91788,95.0
21,91992-92497,95.0
21,79453-79454,66.0
21,4407-5809,83.0
21,4407-87532,75.0
21,4407-5824,80.0
21,4407-5810,81.0
21,4407-5826,75.0
21,4407-5812,93.0
21,4407-5813,82.0
21,4407-5814,82.0
21,4407-92770,65.0
21,4407-5816,74.0
21,4407-5815,86.0
21,4407-5818,87.0
21,4407-5817,88.0
21,4407-5820,87.0
21,4407-5825,85.0
21,4407-89584,91.0
21,4407-5822,87.0
21,4407-5823,89.0
21,4407-6288,79.0
21,4407-5821,90.0
21,4407-5827,76.0
21,4440-5905,84.0
21,4440-5906,73.0
21,4440-5907,57.0
21,92981-962403,98.0
21,4408-5830,11.0
21,4408-5828,14.0
21,4408-5829,16.0
21,4408-87466,9.0
21,79218-80980,47.0
21,79218-78857,51.0
21,4258-5226,75.0
21,4258-5222,69.0
21,4258-5213,35.0
21,4258-5212,72.0
21,4258-5231,58.0
21,4258-5221,72.0
21,4258-92894,98.0
21,4258-5232,66.0
21,4258-5214,98.0
21,4258-5211,98.0
21,4258-5228,31.0
21,4258-5230,72.0
21,4258-5215,98.0
21,4258-5219,54.0
21,4258-5216,92.0
21,4258-5217,19.0
21,4258-5224,74.0
21,4258-5227,47.0
21,4258-5220,89.0
21,4258-91913,38.0
21,4258-81057,18.0
21,4258-5225,72.0
21,4287-338609,20.0
21,4287-5450,34.0
21,4287-5447,11.0
21,4287-5449,6.0
21,4287-5446,31.0
21,4287-5445,27.0
21,4287-5448,20.0
21,4287-5444,45.0
21,4219-4886,39.0
21,4219-4887,36.0
21,4219-4889,22.0
21,4219-4888,33.0
21,6355-6063,66.0
21,6355-79296,81.0
21,92978-649230,56.0
21,7332-7333,98.0
21,91250-91775,72.0
21,78760-78761,98.0
21,92976-1000047,74.0
21,92613-92615,80.0
21,80081-80082,86.0
21,4264-10869,80.0
21,4264-87526,80.0
21,4264-6240,89.0
21,4264-79402,82.0
21,4288-85810,73.0
21,4288-80051,66.0
21,4288-89908,69.0
21,4288-5452,65.0
21,4288-90085,63.0
21,4288-5453,50.0
21,4450-92244,87.0
21,4450-5945,91.0
21,4168-4749,95.0
21,4168-4751,43.0
21,4168-4750,71.0
21,8577-80405,98.0
21,4215-4877,76.0
21,4376-5581,59.0
21,91917-91918,70.0
21,8578-80411,92.0
21,4197-4834,98.0
21,4197-78916,98.0
21,4197-4835,98.0
21,4197-4833,98.0
21,4197-4838,82.0
21,4197-4837,98.0
21,79073-79103,26.0
21,79979-90044,83.0
21,79979-90045,82.0
21,79979-79980,88.0
21,79979-84297,81.0
21,4403-5750,65.0
21,4403-5685,60.0
21,4403-5694,98.0
21,4403-5693,57.0
21,4403-5659,98.0
21,4403-5660,66.0
21,4403-5661,88.0
21,4403-5738,74.0
21,4403-5663,32.0
21,4403-5664,56.0
21,4403-5715,79.0
21,4403-5666,65.0
21,4403-5756,98.0
21,4403-5667,98.0
21,4403-5757,63.0
21,4403-5668,47.0
21,4403-5670,98.0
21,4403-5671,98.0
21,4403-5672,49.0
21,4403-5673,98.0
21,4403-5737,90.0
21,4403-5674,70.0
21,4403-5676,61.0
21,4403-5678,72.0
21,4403-5729,98.0
21,4403-5680,22.0
21,4403-5681,45.0
21,4403-5739,53.0
21,4403-5723,71.0
21,4403-5691,98.0
21,4403-80039,98.0
21,4403-5686,98.0
21,4403-5684,88.0
21,4403-5687,98.0
21,4403-5688,92.0
21,4403-5735,51.0
21,4403-5677,98.0
21,4403-5733,98.0
21,4403-5731,70.0
21,4403-80038,69.0
21,4403-5695,57.0
21,4403-5697,98.0
21,4403-5741,53.0
21,4403-5699,78.0
21,4403-5742,56.0
21,4403-5700,97.0
21,4403-5701,64.0
21,4403-6269,98.0
21,4403-91202,71.0
21,4403-5703,34.0
21,4403-5704,98.0
21,4403-5705,98.0
21,4403-92239,73.0
21,4403-5706,98.0
21,4403-5707,98.0
21,4403-5758,65.0
21,4403-5745,74.0
21,4403-6264,61.0
21,4403-5708,98.0
21,4403-5759,65.0
21,4403-5683,96.0
21,4403-5760,43.0
21,4403-5744,98.0
21,4403-5712,51.0
21,4403-5713,98.0
21,4403-5755,67.0
21,4403-5761,22.0
21,4403-5746,98.0
21,4403-5762,45.0
21,4403-5689,26.0
21,4403-5763,60.0
21,4403-5747,76.0
21,4403-5721,36.0
21,4403-5754,83.0
21,4403-6272,98.0
21,4403-5724,71.0
21,4403-5764,50.0
21,4403-5725,98.0
21,4403-5749,98.0
21,4403-5751,78.0
21,4403-5726,98.0
21,4403-5728,72.0
21,4403-5719,62.0
21,4403-5732,23.0
21,4403-5730,72.0
21,4422-5861,34.0
21,4422-90286,96.0
21,4277-89592,63.0
21,4277-87523,62.0
21,4277-5359,67.0
21,4413-91168,29.0
21,4413-91292,23.0
21,4413-79721,20.0
21,4413-93000,13.0
21,4413-87470,19.0
21,4413-79719,29.0
21,4413-79720,29.0
21,4413-5851,34.0
21,4413-87875,16.0
21,4413-92376,15.0
21,4413-91169,22.0
21,4413-89575,16.0
21,4413-5850,26.0
21,4413-84665,36.0
21,4413-90156,25.0
21,4413-89749,18.0
21,4413-80871,23.0
21,4413-10855,21.0
21,4190-4800,49.0
21,4162-4744,84.0
21,92985-829726,98.0
21,91948-551692,93.0
21,91948-425015,96.0
21,91948-92177,93.0
21,4260-5274,38.0
21,4260-5244,87.0
21,4260-5245,98.0
21,4260-5246,87.0
21,4260-5247,98.0
21,4260-5248,80.0
21,4260-5249,83.0
21,4260-5250,70.0
21,4260-5251,98.0
21,4260-5252,77.0
21,4260-5253,86.0
21,4260-5254,89.0
21,4260-5255,28.0
21,4260-5256,98.0
21,4260-5257,98.0
21,4260-5258,90.0
21,4260-5259,62.0
21,4260-5260,98.0
21,4260-5261,98.0
21,4260-5262,98.0
21,4260-5263,92.0
21,4260-5264,98.0
21,4260-5265,98.0
21,4260-5266,98.0
21,4260-5267,89.0
21,4260-5268,98.0
21,4260-5269,76.0
21,4260-5271,98.0
21,4260-5272,93.0
21,4260-5270,72.0
21,4260-5273,91.0
21,4260-5275,98.0
21,4504-6182,65.0
21,4512-6200,93.0
21,79497-79508,39.0
21,79990-79991,41.0
21,90036-90037,79.0
21,91937-92619,92.0
21,4394-5637,98.0
21,4394-5635,98.0
21,4394-5636,98.0
21,4394-79698,98.0
21,4394-5633,98.0
21,4236-89676,31.0
21,4236-6001,59.0
21,4236-4986,59.0
21,4236-4987,42.0
21,80222-80223,98.0
21,4170-4755,63.0
21,4170-4757,45.0
21,4170-4756,67.0
21,4193-4822,74.0
21,4193-4823,44.0
21,4261-5276,86.0
21,4261-5277,85.0
21,4154-85882,98.0
21,4154-4714,96.0
21,4154-4716,87.0
21,4154-4715,98.0
21,4154-4717,84.0
21,4387-5600,84.0
21,4387-5601,83.0
21,4387-5602,74.0
21,4387-5604,66.0
21,4387-5603,67.0
21,4485-6121,81.0
21,79533-79551,98.0
21,4213-4874,76.0
21,4213-4875,53.0
21,7351-7352,98.0
21,4377-5582,98.0
21,10165-10166,98.0
21,4499-6147,67.0
21,4499-6149,87.0
21,4499-6163,49.0
21,4499-6159,55.0
21,4499-1000268,45.0
21,4499-6160,86.0
21,4499-6148,96.0
21,4499-6161,77.0
21,4499-6156,66.0
21,4499-6158,56.0
21,4499-6152,83.0
21,4499-6153,72.0
21,4499-6154,98.0
21,4499-6162,75.0
21,4499-85840,51.0
21,4499-6155,90.0
21,4499-87622,60.0
21,4509-6193,78.0
21,4507-6191,64.0
21,4507-89576,56.0
21,4507-6190,72.0
21,4507-80409,90.0
21,4507-6302,85.0
21,4507-6189,86.0
